date,open,high,low,close,volume
2018-05-30,6.172738449513654,6.256457226198308,6.148042463158842,6.247813701629639,390996000.0
2018-05-31,6.215955021628862,6.302390723741467,6.205335970678587,6.228055953979492,493868000.0
2018-06-01,6.272755959507304,6.368329309955514,6.264112435698902,6.362154960632324,421968000.0
2018-06-04,6.396234033786173,6.562684243665887,6.364129590978997,6.54070520401001,642024000.0
2018-06-05,6.543916894763945,6.583677576345183,6.499217393048136,6.546139717102051,391712000.0
2018-06-06,6.456245664020402,6.551324885675663,6.439946382337691,6.54811429977417,371356000.0
2018-06-07,6.544410079361371,6.55626418806795,6.40240854016811,6.492548942565918,369448000.0
2018-06-08,6.419942209006076,6.519713416624523,6.401173284021823,6.477236747741699,360456000.0
2018-06-11,6.464641359068936,6.50613026198293,6.423399279328499,6.436241149902344,265372000.0
2018-06-12,6.462668702728651,6.496748686247066,6.412535785065475,6.484647750854492,319160000.0
2018-06-13,6.486128299190428,6.560956718821732,6.471063603349157,6.480201244354248,338208000.0
2018-06-14,6.525147721117693,6.648133043170649,6.510329849227607,6.591579437255859,430016000.0
2018-06-15,6.5345329861526675,6.605657183548417,6.5036631202595725,6.550832271575928,432260000.0
2018-06-18,6.506872091628299,6.5641666351738195,6.4797069366908735,6.546632766723633,356268000.0
2018-06-19,6.443652003935613,6.510825143954485,6.2979466722976305,6.425130367279053,594932000.0
2018-06-20,6.466124597029383,6.530827609822944,6.427845800449018,6.477978706359863,369780000.0
2018-06-21,6.509835647386057,6.528110455913992,6.341903548586016,6.349559307098389,359516000.0
2018-06-22,6.370304401232539,6.383640391929357,6.182121947314975,6.197432994842529,434160000.0
2018-06-25,6.091241664685308,6.0949458975569915,5.816870304050774,5.9052815437316895,665816000.0
2018-06-26,6.01838990789649,6.066546828493868,5.924792065020964,5.976159572601318,478884000.0
2018-06-27,6.019624639226535,6.085809553717305,5.815883309176442,5.821316719055176,453892000.0
2018-06-28,5.8114372247181025,5.960106789022831,5.803781464255762,5.9482526779174805,338012000.0
2018-06-29,6.013203224532054,6.025797805905708,5.849222133035027,5.850457191467285,392300000.0
2018-07-02,5.781061068269142,5.98603693927105,5.760563434065278,5.982332706451416,357572000.0
2018-07-03,6.016908306946867,6.022835363562594,5.840579432461889,5.848976135253906,222732000.0
2018-07-05,5.904046169080395,5.999372222900518,5.865273724519082,5.994433403015137,306216000.0
2018-07-06,5.969985043735303,6.116431789072338,5.9487464667498715,6.108035087585449,296352000.0
2018-07-09,6.182121848214617,6.191753135209769,6.076917218855485,6.155449867248535,303880000.0
2018-07-10,6.167801426474362,6.2762162293874155,6.127547081090908,6.254237174987793,360016000.0
2018-07-11,6.161624236849754,6.196198329275567,6.102353691210243,6.112973213195801,367508000.0
2018-07-12,6.158168123967627,6.25225913402457,6.1482895406026,6.204349040985107,345508000.0
2018-07-13,6.222870128482694,6.222870128482694,6.115195848443232,6.15717887878418,246988000.0
2018-07-16,6.129519939422607,6.182369318371083,6.117172182602028,6.129519939422607,197036000.0
2018-07-17,6.080375876369563,6.280165654154368,6.054938948356211,6.265100955963135,362136000.0
2018-07-18,6.257692904289676,6.271522544969105,6.165083299565513,6.215956687927246,277640000.0
2018-07-19,6.197186071303986,6.257691203872095,6.182121847244534,6.224104404449463,235752000.0
2018-07-20,6.221635686520507,6.260408131595907,6.185085592663818,6.19595193862915,222352000.0
2018-07-23,6.169527776530568,6.171256481420087,6.008016338916703,6.159402370452881,301584000.0
2018-07-24,6.207312253221584,6.293747965843255,6.124580773514485,6.142115116119385,354620000.0
2018-07-25,6.151499736925843,6.232749337111001,6.093711064188622,6.220154285430908,319112000.0
2018-07-26,6.200150835964377,6.330297820610557,6.183357433539448,6.293500900268555,325124000.0
2018-07-27,6.330050762963551,6.336965582285599,6.170021212442217,6.22385835647583,295420000.0
2018-07-30,6.237935315883295,6.24386237118974,5.9941865206363545,6.029007911682129,340340000.0
2018-07-31,6.018635002297088,6.121616811170615,5.97986255945442,6.047035217285156,283988000.0
2018-08-01,6.0784014821229695,6.133473228177551,6.023082441714504,6.086797714233398,283556000.0
2018-08-02,6.015671029991152,6.19323442656727,5.956895074195045,6.18928337097168,269668000.0
2018-08-03,6.213731055351231,6.249540199367004,6.196938129707256,6.225831985473633,214288000.0
2018-08-06,6.213238787007001,6.276954037180822,6.166810583699202,6.273496627807617,207508000.0
2018-08-07,6.322148260940575,6.364131294951758,6.295476747349991,6.345609188079834,258132000.0
2018-08-08,6.346843538121106,6.426858069963295,6.312022150661158,6.381911277770996,262100000.0
2018-08-09,6.399692914126632,6.402409382930159,6.3258522547580744,6.333508014678955,204280000.0
2018-08-10,6.251763320043057,6.324616198473899,6.2406501531286365,6.292264461517334,256396000.0
2018-08-13,6.300910946886788,6.445629008025473,6.299182241687871,6.325112819671631,375208000.0
2018-08-14,6.43031627974937,6.470323786169073,6.347337974711382,6.456246852874756,466220000.0
2018-08-15,6.476991441043678,6.5108250694494565,6.319678823230204,6.39821195602417,591136000.0
2018-08-16,6.467853815635219,6.470323461195038,6.297698863546447,6.357709884643555,801260000.0
2018-08-17,6.2465778832406516,6.247318823920055,6.019128407167273,6.046047210693359,1143188000.0
2018-08-20,6.005547500028259,6.2530000783979345,5.895403556422801,6.120630264282227,854388000.0
2018-08-21,6.136927640222526,6.260407067707741,6.117170950666356,6.255961894989014,673988000.0
2018-08-22,6.223364636210694,6.495513174238628,6.219907226590649,6.490573883056641,749856000.0
2018-08-23,6.45204863879272,6.655048996347029,6.438218999499982,6.5898518562316895,720684000.0
2018-08-24,6.598248160623286,6.737285957048397,6.593802986980405,6.722715377807617,531512000.0
2018-08-27,6.752349696120892,6.88768324992913,6.720986188596728,6.813595771789551,505776000.0
2018-08-28,6.807667562941988,6.830388014236098,6.65628157515381,6.77605676651001,475384000.0
2018-08-29,6.768397877723354,6.9062764484625845,6.7476420753376125,6.881319999694824,420108000.0
2018-08-30,6.850186574674709,6.961132100361953,6.827701119628795,6.864518165588379,346608000.0
2018-08-31,6.844503274538157,6.948282762564248,6.834619289347884,6.935433864593506,306592000.0
2018-09-04,6.922337302765203,7.047613935915722,6.893921553246576,7.010056018829346,391720000.0
2018-09-05,6.992512159021578,7.027846509784896,6.798790389765232,6.879590034484863,393156000.0
2018-09-06,6.863282418912252,6.865753415361337,6.705883762590068,6.7387471199035645,322796000.0
2018-09-07,6.646828642312467,6.842774478655888,6.602104687719215,6.717497825622559,295420000.0
2018-09-10,6.739982363697045,6.8180640548919795,6.696246719446564,6.788412570953369,220140000.0
2018-09-11,6.742206307570554,6.829677600964378,6.721450503299689,6.740724086761475,243112000.0
2018-09-12,6.70094194213746,6.720462484681511,6.47188579678032,6.627060890197754,419092000.0
2018-09-13,6.692787900291968,6.79508470247253,6.675491396456412,6.704648494720459,305536000.0
2018-09-14,6.794837277185484,6.896392726322241,6.758020233854188,6.830418586730957,386936000.0
2018-09-17,6.804966976259421,6.853891562497653,6.749370748421825,6.768643856048584,205528000.0
2018-09-18,6.772599233888098,6.875142994119169,6.6900699321559305,6.696741104125977,299520000.0
2018-09-19,6.678208893027634,6.738252735820211,6.628295993584999,6.720461845397949,224860000.0
2018-09-20,6.5986460418229385,6.640899004004836,6.525753284236876,6.579619884490967,430584000.0
2018-09-21,6.5914801516658095,6.636945454613344,6.476581395932969,6.5096917152404785,435128000.0
2018-09-24,6.478805065198467,6.568747368078857,6.391828146956197,6.565288066864014,293912000.0
2018-09-25,6.63126152780852,6.657206284213501,6.54576683950899,6.63224983215332,280388000.0
2018-09-26,6.637190838252575,6.67746717990424,6.579617994902832,6.595431804656982,268548000.0
2018-09-27,6.630520886744471,6.651771081947571,6.575913413356341,6.607294082641602,214428000.0
2018-09-28,6.7389946913903485,6.966073755699648,6.711072855092552,6.943835258483887,709396000.0
2018-10-01,7.021422892901421,7.216626899443846,6.982876196623898,7.149911880493164,622060000.0
2018-10-02,7.122484349927857,7.233923319338518,7.0565102065126695,7.07874870300293,383964000.0
2018-10-03,7.1489231934250075,7.156336182864405,6.981146632707836,7.084926128387451,320552000.0
2018-10-04,7.048850337782409,7.073065443161982,6.824241803496959,6.901088237762451,391220000.0
2018-10-05,6.876378757707457,6.9383992134025885,6.610752530205606,6.668078422546387,426636000.0
2018-10-08,6.585054928878049,6.7002006335047914,6.426420533715067,6.567017078399658,408612000.0
2018-10-09,6.546507202644787,6.640897087169439,6.493629393429535,6.561333179473877,273500000.0
2018-10-10,6.455576917650011,6.501289641383525,6.0686277648101905,6.070851802825928,684940000.0
2018-10-11,5.983876557241739,6.117060616200139,5.788425538548014,5.809922695159912,725436000.0
2018-10-12,6.066404206318019,6.165983046094796,5.921607030514667,6.091854572296143,608236000.0
2018-10-15,6.078512091682682,6.078512091682682,5.815109908898005,5.816098213195801,449760000.0
2018-10-16,5.928527169064114,6.085431937308999,5.87935560331079,6.074312686920166,408712000.0
2018-10-17,6.136332612764242,6.1743853960683595,5.95694240125589,6.005867004394531,329668000.0
2018-10-18,6.075054333966803,6.1133536095292955,5.858352655450986,5.918643474578857,524020000.0
2018-10-19,5.973743491506479,5.993263559173427,5.6263293633346025,5.662652015686035,613608000.0
2018-10-22,5.7147900728623195,5.814615882560843,5.610763616166255,5.7133073806762695,368844000.0
2018-10-23,5.446692920678344,5.539600601257539,5.3547740157676325,5.4622602462768555,626436000.0
2018-10-24,5.42396197374743,5.470415590958733,4.913465629802037,4.927302837371826,884288000.0
2018-10-25,4.8299468279243145,5.182796949473837,4.785716789033116,5.135601997375488,951720000.0
2018-10-26,4.900119694605177,5.0614720047943615,4.771878164157613,4.899625778198242,664784000.0
2018-10-29,5.040470462799425,5.043929763659891,4.349101379465867,4.586558818817139,758016000.0
2018-10-30,4.609538199239454,5.025891408463385,4.586558358134041,5.016007423400879,807192000.0
2018-10-31,5.18032320044091,5.252968955304186,5.040961985272228,5.209480285644531,745772000.0
2018-11-01,5.245805645899684,5.3987571790551225,5.119540687731207,5.389367580413818,566528000.0
2018-11-02,5.379977456977233,5.485486598792226,5.194162582349934,5.310544013977051,452960000.0
2018-11-05,5.2974497488543895,5.320677029610046,5.072347216628895,5.232711315155029,379332000.0
2018-11-06,5.224803126122223,5.308815129984394,5.1781020890035165,5.2151665687561035,299012000.0
2018-11-07,5.281634509766608,5.372070725926416,5.218131356184044,5.282622814178467,483812000.0
2018-11-08,5.223567488669031,5.22430883483312,5.036517321039978,5.089890003204346,511352000.0
2018-11-09,5.001182011826007,5.172170903514571,4.967577310306825,5.081981658935547,413240000.0
2018-11-12,4.99080298204079,5.012794514344701,4.661673699808988,4.683418273925781,617116000.0
2018-11-13,4.781022019519366,5.045906439734066,4.7748442925051275,4.924830436706543,644712000.0
2018-11-14,5.097548996886233,5.111880588345112,4.764713821045786,4.872446537017822,526580000.0
2018-11-15,4.866516727689467,5.072840482820242,4.830687981095732,5.000936031341553,840708000.0
2018-11-16,4.035539848212435,4.216906680104168,3.9932864149906986,4.062967300415039,1963520000.0
2018-11-19,3.9977344987132506,3.998475373600427,3.5737210081392248,3.5754506587982178,1697820000.0
2018-11-20,3.3125420597976776,3.8116717964470435,3.294010057699916,3.6836771965026855,1692032000.0
2018-11-21,3.8205671248087554,3.837369476002701,3.548516691992622,3.5756969451904297,1025496000.0
2018-11-23,3.541104757687475,3.696279642791116,3.5282558563349244,3.5828635692596436,411968000.0
2018-11-26,3.7036914036575084,3.79215099132072,3.6214090706654476,3.781773090362549,814832000.0
2018-11-27,3.755828771403144,3.8796229659284016,3.7200002637628984,3.7985761165618896,738060000.0
2018-11-28,3.915945058544031,3.96042204772829,3.783749824743226,3.955233097076416,804524000.0
2018-11-29,3.957459192484639,3.9945602780610026,3.861985568722618,3.8921611309051514,549172000.0
2018-11-30,3.901806443862262,4.052931897618015,3.8515961747545906,4.042296409606934,729564000.0
2018-12-03,4.269110975711925,4.320558012378805,4.1390092078961525,4.205791473388672,890804000.0
2018-12-04,4.16126799171103,4.166214928685318,3.8708894903957574,3.8859775066375732,812112000.0
2018-12-06,3.7457353951942864,3.9201109339239735,3.7301529664919557,3.9151642322540283,692308000.0
2018-12-07,3.9193690831005537,3.9295101641674255,3.6017830797258505,3.651003837585449,681676000.0
2018-12-10,3.6062347843390494,3.780857757874147,3.602524581310887,3.7561235427856445,629472000.0
2018-12-11,3.84764083718885,3.855803097427009,3.586448509567762,3.6653504371643066,671912000.0
2018-12-12,3.671038695027917,3.7788794438540028,3.581995933326017,3.6829111576080322,654136000.0
2018-12-13,3.729658404997222,3.7937197381178542,3.6467990861594393,3.6826634407043457,471384000.0
2018-12-14,3.6411107761414425,3.724712199233271,3.5988155358498575,3.6223130226135254,471820000.0
2018-12-17,3.5923838146649856,3.6643599622546725,3.4934471880581057,3.5513250827789307,662868000.0
2018-12-18,3.59510495972883,3.718280935640844,3.567897507686149,3.634432315826416,564372000.0
2018-12-19,3.600793542984009,3.6542193866108357,3.374476326159526,3.4259233474731445,745364000.0
2018-12-20,3.4175134638632625,3.507298298895326,3.2819704029459897,3.3415796756744385,749588000.0
2018-12-21,3.368045546761011,3.4009420238946313,3.177345474829577,3.2048003673553467,863740000.0
2018-12-24,3.1286184705020794,3.2149405323336837,3.0793974894574774,3.143211603164673,463840000.0
2018-12-26,3.1892166765789702,3.29309997438672,3.07840785703509,3.2921106815338135,695100000.0
2018-12-27,3.23992317298767,3.2743035931787516,3.0962178191669945,3.244375228881836,637044000.0
2018-12-28,3.2649033245277814,3.3982203386389527,3.223102748867108,3.3057146072387695,628728000.0
2018-12-31,3.349000259522261,3.381401853232403,3.2713350808799397,3.3020055294036865,465140000.0
2019-01-02,3.231265932474815,3.4251813233405146,3.2166727958069883,3.3692822456359863,508752000.0
2019-01-03,3.3091773655520575,3.3430631258197834,3.1582993402427686,3.165719509124756,705552000.0
2019-01-04,3.2386860009683236,3.4066306700153226,3.208015788753287,3.3685402870178223,585620000.0
2019-01-07,3.4256759528263236,3.5837269755322927,3.374476139704022,3.546873092651367,709160000.0
2019-01-08,3.6282484402620594,3.6304747038239435,3.3861013522102255,3.4585723876953125,786016000.0
2019-01-09,3.5097726131471214,3.573834196303238,3.459315111577276,3.5265920162200928,617260000.0
2019-01-10,3.50729894643275,3.6007937657691107,3.446947574800158,3.592136859893799,523156000.0
2019-01-11,3.5698757841367086,3.7039349179272896,3.5421736878643633,3.6811795234680176,874764000.0
2019-01-14,3.62899051315197,3.746230250626292,3.605493030231585,3.721001386642456,730168000.0
2019-01-15,3.753650026175904,3.792977375770266,3.6885994045834214,3.7069027423858643,617012000.0
2019-01-16,3.734109792764373,3.767006026006623,3.675984700878606,3.6814260482788086,470104000.0
2019-01-17,3.6485306844730516,3.792483229582444,3.6213229974567955,3.7526612281799316,493436000.0
2019-01-18,3.8023768729747456,3.9074969458962348,3.7509298503794772,3.881525993347168,651336000.0
2019-01-22,3.851350737399705,3.862975759495493,3.6495202754554987,3.6796958446502686,661552000.0
2019-01-23,3.734852323382457,3.823400426503734,3.6613920018215467,3.692556858062744,591020000.0
2019-01-24,3.7769000665128636,3.9215944355252352,3.7722005707158295,3.9040334224700928,708972000.0
2019-01-25,3.844671836656973,3.979225378987472,3.74227268118326,3.961169481277466,1154572000.0
2019-01-28,3.377444067456263,3.5033406966245266,3.240169859925918,3.413555860519409,2511528000.0
2019-01-29,3.3675513408905506,3.4157830490334176,3.2404179429634667,3.2550110816955566,1153932000.0
2019-01-30,3.330943894703069,3.4125664706664187,3.2515473461054567,3.3982207775115967,974228000.0
2019-01-31,3.3950053487845215,3.5911469796792517,3.3732392490819145,3.555529832839966,842852000.0
2019-02-01,3.5740805833765674,3.6307217454259466,3.526591208758648,3.5797693729400635,625048000.0
2019-02-04,3.5955991333519037,3.7269373511870465,3.573585827707394,3.689836263656616,528592000.0
2019-02-05,3.7017086512924178,3.7454880591567816,3.668070324166557,3.7088816165924072,542424000.0
2019-02-06,3.742025362473618,3.848629607118048,3.7365840139771294,3.784320831298828,702464000.0
2019-02-07,3.7380677938201123,3.7402938213718713,3.6035142528418165,3.646304130554199,637120000.0
2019-02-08,3.5792745411478237,3.6754902556945326,3.5649288473641456,3.6648547649383545,461604000.0
2019-02-11,3.620828846668969,3.674996550984938,3.574081314426731,3.6223130226135254,495180000.0
2019-02-12,3.660650038347677,3.7546397285891064,3.646304108199021,3.7390570640563965,591060000.0
2019-02-13,3.7684907654912227,3.8543181972586034,3.754886923188531,3.7813525199890137,605372000.0
2019-02-14,3.7803637076114875,3.850361278446487,3.737326147698302,3.822164297103882,827264000.0
2019-02-15,4.030424790642507,4.0531799465823735,3.8689110205307045,3.8916664123535156,1516748000.0
2019-02-19,3.881031967375883,3.954739750833876,3.861986772108412,3.8743536472320557,551892000.0
2019-02-20,3.9035389607620914,3.9886243049191528,3.892408823077938,3.9215948581695557,540988000.0
2019-02-21,3.9342093622392773,3.9586959007466107,3.8382408509623858,3.8528339862823486,448548000.0
2019-02-22,3.9045288949113806,3.9562231237306023,3.8909250511661164,3.937425136566162,401740000.0
2019-02-25,4.020778471494383,4.088055115967229,3.916400271491458,3.9250574111938477,656020000.0
2019-02-26,3.9203581195346744,3.976257189293156,3.8523391479150044,3.885730266571045,488464000.0
2019-02-27,3.871385136775386,3.8978504999850783,3.7870416374298284,3.843930244445801,500256000.0
2019-02-28,3.8377399170082,3.8600236059193858,3.79713426228751,3.819417715072632,324944000.0
2019-03-01,3.8691848495966012,3.9157328559809574,3.810999841616156,3.8736417293548584,357188000.0
2019-03-04,3.912018998445061,3.93479784486016,3.825360256341027,3.881812334060669,409992000.0
2019-03-05,3.866213812451286,3.913504673162684,3.8119902897875693,3.8753750324249268,362924000.0
2019-03-06,3.866460804939046,3.8748789345805448,3.7619752660135357,3.7646987438201904,403524000.0
2019-03-07,3.7411777555157997,3.750834131965574,3.6495672080075923,3.695620059967041,450104000.0
2019-03-08,3.6064851586223226,3.7404347531295925,3.5851917822764676,3.729788064956665,422416000.0
2019-03-11,3.7533094740706834,4.012542344270088,3.706266081637575,3.9897637367248535,859728000.0
2019-03-12,4.017493763725384,4.070231563832342,3.9414817310682904,4.023931503295898,579576000.0
2019-03-13,4.061318396786696,4.204181249254392,4.053890344509894,4.174964904785156,768900000.0
2019-03-14,4.184127258205856,4.196011956175132,4.091526164801752,4.099201679229736,519384000.0
2019-03-15,4.142283608263641,4.247016866170139,4.138817277165164,4.20443058013916,661484000.0
2019-03-18,4.235874273040399,4.289602867842203,4.156148199585518,4.183136463165283,486992000.0
2019-03-19,4.277470670939343,4.394831471395088,4.260634409266724,4.35051155090332,854972000.0
